,event_date,event_name,distance,number_of_finishers,athlete_id,athlete_gender,athlete_age,athlete_performance,athlete_average_speed
4064,25.09.2021,Paris Pair 100km (USA),100km,23,312530,M,61,0 days 14:57:30,6.685
4065,25.09.2021,Paris Pair 100km (USA),100km,23,741233,M,46,0 days 14:58:41,6.676
4066,25.09.2021,Paris Pair 100km (USA),100km,23,14352,M,59,0 days 15:07:58,6.608
4067,25.09.2021,Paris Pair 100km (USA),100km,23,893849,M,31,0 days 15:08:05,6.607
4068,25.09.2021,Paris Pair 100km (USA),100km,23,565735,M,42,0 days 16:15:54,6.148
4069,25.09.2021,Paris Pair 100km (USA),100km,23,23334,M,53,0 days 16:16:01,6.147
4070,25.09.2021,Paris Pair 100km (USA),100km,23,862181,F,43,0 days 17:10:20,5.823
4071,25.09.2021,Paris Pair 100km (USA),100km,23,341057,F,53,0 days 17:48:04,5.618
4072,25.09.2021,Paris Pair 100km (USA),100km,23,23339,M,68,0 days 18:12:55,5.49
4073,25.09.2021,Paris Pair 100km (USA),100km,23,38916,F,57,0 days 18:39:20,5.36
4074,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,213583,M,47,0 days 12:32:09,7.977
4075,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,25617,M,44,0 days 12:52:26,7.768
4076,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,653157,M,34,0 days 13:12:11,7.574
4077,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,810754,M,33,0 days 13:19:28,7.505
4078,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,45973,M,63,0 days 13:26:11,7.442
4079,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,424800,M,29,0 days 13:39:05,7.325
4080,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,886199,F,39,0 days 13:43:02,7.29
4081,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,524051,M,46,0 days 14:00:21,7.14
4082,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,45247,M,38,0 days 14:01:00,7.134
4083,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,46077,F,52,0 days 14:04:00,7.109
4084,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,75971,M,33,0 days 14:32:20,6.878
4085,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,739164,F,42,0 days 15:00:53,6.66
4086,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,174379,M,54,0 days 15:17:12,6.542
4087,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,647173,M,26,0 days 15:19:47,6.523
4088,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,194435,M,56,0 days 15:22:00,6.508
4089,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,883643,F,28,0 days 15:22:08,6.507
4090,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,391058,M,59,0 days 15:29:18,6.456
4091,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,876895,F,38,0 days 15:49:00,6.322
4092,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,303168,F,37,0 days 16:00:26,6.247
4093,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,910445,F,35,0 days 16:02:26,6.234
4094,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,59923,M,29,0 days 16:19:59,6.123
4095,25.09.2021,Dick Collins Firetrails 100 Mile (USA),100km,22,47168,M,56,0 days 16:21:32,6.113
4096,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,724926,M,26,0 days 11:33:44,8.649
4097,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,863502,F,34,0 days 11:56:53,8.37
4098,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,906771,M,36,0 days 12:30:22,7.996
4099,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,25648,F,30,0 days 13:20:18,7.497
4100,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,820771,M,42,0 days 13:20:18,7.497
4101,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,921707,M,55,0 days 14:24:44,6.939
4102,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,928162,M,22,0 days 14:24:45,6.938
4103,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,897795,M,45,0 days 15:11:13,6.585
4104,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,753880,M,26,0 days 15:53:43,6.291
4105,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,928163,M,23,0 days 15:59:50,6.251
4106,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,928164,M,22,0 days 16:24:37,6.094
4107,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,880032,F,26,0 days 18:00:43,5.552
4108,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,151294,F,40,0 days 18:01:52,5.546
4109,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,151302,M,47,0 days 18:01:52,5.546
4110,25.09.2021,Run The Red Desert 100km Race (USA),100km,15,597399,M,50,0 days 18:01:52,5.546
4111,25.-26.09.2021,Wawayanda Wonderful Wonhundred 100 km Race (USA),100km,4,928298,M,35,0 days 12:37:02,7.926
4112,25.-26.09.2021,Wawayanda Wonderful Wonhundred 100 km Race (USA),100km,4,46874,M,48,0 days 16:38:52,6.007
4113,25.-26.09.2021,Wawayanda Wonderful Wonhundred 100 km Race (USA),100km,4,880128,M,49,0 days 18:53:11,5.295
4114,25.-26.09.2021,Wawayanda Wonderful Wonhundred 100 km Race (USA),100km,4,52492,M,49,0 days 18:53:12,5.295
4115,24.09.2021,Birkie Trail Run Festival (USA),100km,19,371397,M,24,0 days 09:44:31,10.265
4116,24.09.2021,Birkie Trail Run Festival (USA),100km,19,482219,M,37,0 days 10:43:16,9.327
4117,24.09.2021,Birkie Trail Run Festival (USA),100km,19,176765,F,46,0 days 11:28:34,8.714
4118,24.09.2021,Birkie Trail Run Festival (USA),100km,19,47157,F,36,0 days 11:28:51,8.71
4119,24.09.2021,Birkie Trail Run Festival (USA),100km,19,851924,M,33,0 days 12:49:30,7.797
4120,24.09.2021,Birkie Trail Run Festival (USA),100km,19,346665,F,27,0 days 13:07:30,7.619
4121,24.09.2021,Birkie Trail Run Festival (USA),100km,19,594444,M,40,0 days 13:10:54,7.586
4122,24.09.2021,Birkie Trail Run Festival (USA),100km,19,103131,M,52,0 days 14:03:21,7.114
4123,24.09.2021,Birkie Trail Run Festival (USA),100km,19,228024,M,66,0 days 14:08:22,7.072
4124,24.09.2021,Birkie Trail Run Festival (USA),100km,19,109167,M,39,0 days 15:05:42,6.625
4125,24.09.2021,Birkie Trail Run Festival (USA),100km,19,579953,M,43,0 days 15:57:21,6.267
4126,24.09.2021,Birkie Trail Run Festival (USA),100km,19,688533,F,48,0 days 16:16:25,6.145
4127,24.09.2021,Birkie Trail Run Festival (USA),100km,19,702476,M,51,0 days 16:31:55,6.049
4128,24.09.2021,Birkie Trail Run Festival (USA),100km,19,702475,F,40,0 days 16:31:55,6.049
4129,24.09.2021,Birkie Trail Run Festival (USA),100km,19,312534,F,32,0 days 16:56:45,5.901
4130,24.09.2021,Birkie Trail Run Festival (USA),100km,19,83128,M,45,0 days 16:56:47,5.901
4131,24.09.2021,Birkie Trail Run Festival (USA),100km,19,928546,M,38,0 days 17:00:43,5.878
4132,24.09.2021,Birkie Trail Run Festival (USA),100km,19,928547,F,59,0 days 17:00:43,5.878
4133,24.09.2021,Birkie Trail Run Festival (USA),100km,19,547611,M,46,0 days 17:00:54,5.877
4134,18.-19.09.2021,Piney Woods Ultra 100k (USA),100km,3,290257,M,40,0 days 15:10:00,6.593
4135,18.-19.09.2021,Piney Woods Ultra 100k (USA),100km,3,753434,M,43,0 days 16:13:35,6.163
4136,18.-19.09.2021,Piney Woods Ultra 100k (USA),100km,3,929976,F,40,0 days 17:20:47,5.765
4137,18.-19.09.2021,Plain 100 km Endurance Run (USA),100km,8,751859,M,28,0 days 13:21:00,7.491
4138,18.-19.09.2021,Plain 100 km Endurance Run (USA),100km,8,805475,M,32,0 days 13:33:00,7.38
4139,18.-19.09.2021,Plain 100 km Endurance Run (USA),100km,8,905665,M,21,0 days 15:14:00,6.565
4140,18.-19.09.2021,Plain 100 km Endurance Run (USA),100km,8,745379,M,37,0 days 15:51:00,6.309
4141,18.-19.09.2021,Plain 100 km Endurance Run (USA),100km,8,302736,M,34,0 days 15:55:00,6.283
4142,18.-19.09.2021,Plain 100 km Endurance Run (USA),100km,8,54201,M,37,0 days 16:44:00,5.976
4143,18.-19.09.2021,Plain 100 km Endurance Run (USA),100km,8,653072,F,40,0 days 18:42:00,5.348
4144,18.-19.09.2021,Plain 100 km Endurance Run (USA),100km,8,814415,M,36,0 days 20:59:00,4.766
4145,26.12.2021,Aravali Trail Run - 100 km (IND),100km,2,930691,M,25,0 days 10:29:13,9.536
4146,26.12.2021,Aravali Trail Run - 100 km (IND),100km,2,930692,M,46,0 days 11:02:19,9.059
4147,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,907936,M,29,0 days 09:39:49,10.348
4148,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,86422,F,37,0 days 10:07:40,9.874
4149,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,715442,M,37,0 days 10:14:32,9.764
4150,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,360762,M,34,0 days 10:14:34,9.763
4151,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,143710,M,46,0 days 10:38:42,9.394
4152,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,84124,F,57,0 days 10:55:09,9.158
4153,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,304709,M,29,0 days 11:01:59,9.064
4154,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,503892,M,20,0 days 11:17:54,8.851
4155,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,932566,M,20,0 days 11:17:54,8.851
4156,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,190460,M,40,0 days 11:21:56,8.799
4157,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,115855,M,47,0 days 11:26:05,8.745
4158,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,821014,F,39,0 days 11:33:10,8.656
4159,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,849321,F,40,0 days 12:01:47,8.313
4160,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,847050,F,36,0 days 12:03:28,8.293
4161,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,863959,M,25,0 days 12:33:56,7.958
4162,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,821120,M,50,0 days 12:56:09,7.73
4163,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,886505,F,41,0 days 13:21:10,7.489
4164,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,369999,M,47,0 days 13:45:19,7.27
4165,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,836658,M,37,0 days 13:52:22,7.208
4166,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,402190,F,60,0 days 14:00:03,7.142
4167,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,877798,M,40,0 days 14:05:23,7.097
4168,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,47514,F,52,0 days 14:15:42,7.012
4169,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,932567,F,26,0 days 14:16:57,7.002
4170,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,861999,M,53,0 days 14:52:00,6.726
4171,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,86472,F,44,0 days 14:55:42,6.699
4172,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,11979,M,58,0 days 15:15:18,6.555
4173,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,39607,F,40,0 days 15:15:18,6.555
4174,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,898813,F,36,0 days 15:16:39,6.546
4175,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,653187,F,18,0 days 15:24:35,6.489
4176,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,51485,M,60,0 days 15:34:10,6.423
4177,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,653460,M,27,0 days 15:49:19,6.32
4178,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,34824,M,34,0 days 16:30:07,6.06
4179,11.-12.12.2021,Freight Train 100km Trail Run (USA),100km,33,677393,F,58,0 days 18:10:00,5.505
4180,11.12.2021,Hellgate 100 km (USA),100km,122,378741,M,37,0 days 10:14:38,9.762
4181,11.12.2021,Hellgate 100 km (USA),100km,122,67977,M,35,0 days 11:13:35,8.908
4182,11.12.2021,Hellgate 100 km (USA),100km,122,145427,M,34,0 days 11:21:49,8.8
4183,11.12.2021,Hellgate 100 km (USA),100km,122,145419,M,31,0 days 11:27:56,8.722
4184,11.12.2021,Hellgate 100 km (USA),100km,122,65442,M,46,0 days 11:34:25,8.64
4185,11.12.2021,Hellgate 100 km (USA),100km,122,86101,M,46,0 days 11:39:51,8.573
4186,11.12.2021,Hellgate 100 km (USA),100km,122,72359,M,32,0 days 11:42:02,8.547
4187,11.12.2021,Hellgate 100 km (USA),100km,122,13736,M,36,0 days 11:54:39,8.396
4188,11.12.2021,Hellgate 100 km (USA),100km,122,586298,F,26,0 days 11:59:06,8.344
4189,11.12.2021,Hellgate 100 km (USA),100km,122,133149,M,33,0 days 12:27:56,8.022
4190,11.12.2021,Hellgate 100 km (USA),100km,122,78362,M,26,0 days 12:42:26,7.87
4191,11.12.2021,Hellgate 100 km (USA),100km,122,39562,M,44,0 days 12:46:28,7.828
4192,11.12.2021,Hellgate 100 km (USA),100km,122,35642,M,44,0 days 13:04:20,7.65
4193,11.12.2021,Hellgate 100 km (USA),100km,122,86105,M,49,0 days 13:11:50,7.577
4194,11.12.2021,Hellgate 100 km (USA),100km,122,260818,M,47,0 days 13:16:04,7.537
4195,11.12.2021,Hellgate 100 km (USA),100km,122,454104,M,37,0 days 13:16:49,7.53
4196,11.12.2021,Hellgate 100 km (USA),100km,122,867443,M,22,0 days 13:17:01,7.528
4197,11.12.2021,Hellgate 100 km (USA),100km,122,86103,M,34,0 days 13:19:23,7.506
4198,11.12.2021,Hellgate 100 km (USA),100km,122,47389,M,30,0 days 13:28:36,7.42
4199,11.12.2021,Hellgate 100 km (USA),100km,122,65439,F,45,0 days 13:33:49,7.373
4200,11.12.2021,Hellgate 100 km (USA),100km,122,149913,M,44,0 days 13:34:05,7.37
4201,11.12.2021,Hellgate 100 km (USA),100km,122,223941,M,36,0 days 13:38:53,7.327
4202,11.12.2021,Hellgate 100 km (USA),100km,122,19203,M,59,0 days 13:41:20,7.305
4203,11.12.2021,Hellgate 100 km (USA),100km,122,863932,M,21,0 days 13:42:12,7.297
4204,11.12.2021,Hellgate 100 km (USA),100km,122,145936,M,48,0 days 13:43:47,7.283
4205,11.12.2021,Hellgate 100 km (USA),100km,122,47400,F,43,0 days 13:47:51,7.248
4206,11.12.2021,Hellgate 100 km (USA),100km,122,932985,M,31,0 days 13:47:51,7.248
4207,11.12.2021,Hellgate 100 km (USA),100km,122,54392,M,38,0 days 13:53:09,7.202
4208,11.12.2021,Hellgate 100 km (USA),100km,122,47386,M,36,0 days 13:56:51,7.17
4209,11.12.2021,Hellgate 100 km (USA),100km,122,932986,F,36,0 days 13:57:49,7.161
4210,11.12.2021,Hellgate 100 km (USA),100km,122,86104,M,44,0 days 13:58:24,7.156
4211,11.12.2021,Hellgate 100 km (USA),100km,122,260819,M,42,0 days 13:58:28,7.156
4212,11.12.2021,Hellgate 100 km (USA),100km,122,51012,F,43,0 days 13:58:33,7.155
4213,11.12.2021,Hellgate 100 km (USA),100km,122,865130,M,31,0 days 13:59:53,7.144
4214,11.12.2021,Hellgate 100 km (USA),100km,122,334996,F,27,0 days 14:00:43,7.137
4215,11.12.2021,Hellgate 100 km (USA),100km,122,770682,M,31,0 days 14:08:25,7.072
4216,11.12.2021,Hellgate 100 km (USA),100km,122,31259,M,52,0 days 14:19:52,6.978
4217,11.12.2021,Hellgate 100 km (USA),100km,122,47427,M,52,0 days 14:20:26,6.973
4218,11.12.2021,Hellgate 100 km (USA),100km,122,182969,M,40,0 days 14:21:10,6.967
4219,11.12.2021,Hellgate 100 km (USA),100km,122,482631,M,44,0 days 14:22:12,6.959
4220,11.12.2021,Hellgate 100 km (USA),100km,122,127275,M,33,0 days 14:22:48,6.954
4221,11.12.2021,Hellgate 100 km (USA),100km,122,168162,M,45,0 days 14:23:55,6.945
4222,11.12.2021,Hellgate 100 km (USA),100km,122,932987,M,48,0 days 14:29:28,6.901
4223,11.12.2021,Hellgate 100 km (USA),100km,122,47415,M,49,0 days 14:30:01,6.896
4224,11.12.2021,Hellgate 100 km (USA),100km,122,23061,M,39,0 days 14:32:16,6.879
4225,11.12.2021,Hellgate 100 km (USA),100km,122,304536,F,46,0 days 14:32:36,6.876
4226,11.12.2021,Hellgate 100 km (USA),100km,122,53206,F,44,0 days 14:33:36,6.868
4227,11.12.2021,Hellgate 100 km (USA),100km,122,168489,M,38,0 days 14:34:29,6.861
4228,11.12.2021,Hellgate 100 km (USA),100km,122,347434,M,63,0 days 14:38:33,6.829
4229,11.12.2021,Hellgate 100 km (USA),100km,122,143955,M,34,0 days 14:38:37,6.829
4230,11.12.2021,Hellgate 100 km (USA),100km,122,827786,M,21,0 days 14:45:42,6.774
4231,11.12.2021,Hellgate 100 km (USA),100km,122,27491,M,53,0 days 14:47:51,6.758
4232,11.12.2021,Hellgate 100 km (USA),100km,122,543087,M,33,0 days 14:52:23,6.724
4233,11.12.2021,Hellgate 100 km (USA),100km,122,404608,F,40,0 days 14:54:15,6.71
4234,11.12.2021,Hellgate 100 km (USA),100km,122,216762,M,56,0 days 15:06:27,6.619
4235,11.12.2021,Hellgate 100 km (USA),100km,122,86558,M,48,0 days 15:08:12,6.606
4236,11.12.2021,Hellgate 100 km (USA),100km,122,13645,F,34,0 days 15:10:31,6.59
4237,11.12.2021,Hellgate 100 km (USA),100km,122,882886,F,20,0 days 15:11:07,6.585
4238,11.12.2021,Hellgate 100 km (USA),100km,122,285644,F,32,0 days 15:11:19,6.584
4239,11.12.2021,Hellgate 100 km (USA),100km,122,110478,M,37,0 days 15:13:20,6.569
4240,11.12.2021,Hellgate 100 km (USA),100km,122,79034,F,39,0 days 15:16:41,6.545
4241,11.12.2021,Hellgate 100 km (USA),100km,122,133285,M,40,0 days 15:16:57,6.543
4242,11.12.2021,Hellgate 100 km (USA),100km,122,161,M,40,0 days 15:19:01,6.529
4243,11.12.2021,Hellgate 100 km (USA),100km,122,207562,M,43,0 days 15:24:05,6.493
4244,11.12.2021,Hellgate 100 km (USA),100km,122,116671,M,37,0 days 15:31:25,6.442
4245,11.12.2021,Hellgate 100 km (USA),100km,122,86125,F,42,0 days 15:33:59,6.424
4246,11.12.2021,Hellgate 100 km (USA),100km,122,111213,M,51,0 days 15:34:14,6.422
4247,11.12.2021,Hellgate 100 km (USA),100km,122,119324,M,47,0 days 15:34:46,6.419
4248,11.12.2021,Hellgate 100 km (USA),100km,122,180134,F,34,0 days 15:37:58,6.397
4249,11.12.2021,Hellgate 100 km (USA),100km,122,86115,M,50,0 days 15:38:57,6.39
4250,11.12.2021,Hellgate 100 km (USA),100km,122,103034,M,56,0 days 15:41:03,6.376
4251,11.12.2021,Hellgate 100 km (USA),100km,122,86117,M,32,0 days 15:42:07,6.369
4252,11.12.2021,Hellgate 100 km (USA),100km,122,86110,M,38,0 days 15:42:48,6.364
4253,11.12.2021,Hellgate 100 km (USA),100km,122,150083,M,46,0 days 15:48:45,6.324
4254,11.12.2021,Hellgate 100 km (USA),100km,122,224094,M,33,0 days 15:54:44,6.284
4255,11.12.2021,Hellgate 100 km (USA),100km,122,653449,M,30,0 days 15:54:44,6.284
4256,11.12.2021,Hellgate 100 km (USA),100km,122,223003,M,38,0 days 16:08:55,6.192
4257,11.12.2021,Hellgate 100 km (USA),100km,122,272329,M,51,0 days 16:08:55,6.192
4258,11.12.2021,Hellgate 100 km (USA),100km,122,310398,M,26,0 days 16:11:33,6.176
4259,11.12.2021,Hellgate 100 km (USA),100km,122,932988,M,21,0 days 16:15:41,6.15
4260,11.12.2021,Hellgate 100 km (USA),100km,122,329308,M,40,0 days 16:19:48,6.124
4261,11.12.2021,Hellgate 100 km (USA),100km,122,86113,M,38,0 days 16:21:18,6.114
4262,11.12.2021,Hellgate 100 km (USA),100km,122,145425,M,57,0 days 16:22:39,6.106
4263,11.12.2021,Hellgate 100 km (USA),100km,122,19031,M,43,0 days 16:24:30,6.094
4264,11.12.2021,Hellgate 100 km (USA),100km,122,47241,F,44,0 days 16:28:29,6.07
4265,11.12.2021,Hellgate 100 km (USA),100km,122,802812,M,34,0 days 16:28:31,6.07
4266,11.12.2021,Hellgate 100 km (USA),100km,122,24082,M,61,0 days 16:28:40,6.069
4267,11.12.2021,Hellgate 100 km (USA),100km,122,40770,F,57,0 days 16:30:30,6.058
4268,11.12.2021,Hellgate 100 km (USA),100km,122,68047,F,41,0 days 16:31:54,6.049
4269,11.12.2021,Hellgate 100 km (USA),100km,122,216502,M,44,0 days 16:43:10,5.981
4270,11.12.2021,Hellgate 100 km (USA),100km,122,86122,M,25,0 days 16:46:14,5.963
4271,11.12.2021,Hellgate 100 km (USA),100km,122,932989,M,51,0 days 16:49:49,5.942
4272,11.12.2021,Hellgate 100 km (USA),100km,122,661029,M,23,0 days 16:50:14,5.939
4273,11.12.2021,Hellgate 100 km (USA),100km,122,47488,F,60,0 days 16:50:56,5.935
4274,11.12.2021,Hellgate 100 km (USA),100km,122,672472,F,45,0 days 16:51:18,5.933
4275,11.12.2021,Hellgate 100 km (USA),100km,122,932990,M,36,0 days 16:58:29,5.891
4276,11.12.2021,Hellgate 100 km (USA),100km,122,11810,M,54,0 days 17:00:25,5.88
4277,11.12.2021,Hellgate 100 km (USA),100km,122,23086,M,44,0 days 17:01:08,5.876
4278,11.12.2021,Hellgate 100 km (USA),100km,122,127313,F,32,0 days 17:02:44,5.867
4279,11.12.2021,Hellgate 100 km (USA),100km,122,23067,F,36,0 days 17:05:43,5.85
4280,11.12.2021,Hellgate 100 km (USA),100km,122,86187,F,40,0 days 17:06:00,5.848
4281,11.12.2021,Hellgate 100 km (USA),100km,122,653453,M,52,0 days 17:18:16,5.779
4282,11.12.2021,Hellgate 100 km (USA),100km,122,259497,F,54,0 days 17:18:45,5.776
4283,11.12.2021,Hellgate 100 km (USA),100km,122,102974,M,47,0 days 17:18:45,5.776
4284,11.12.2021,Hellgate 100 km (USA),100km,122,13458,M,60,0 days 17:19:51,5.77
4285,11.12.2021,Hellgate 100 km (USA),100km,122,127304,M,45,0 days 17:23:57,5.747
4286,11.12.2021,Hellgate 100 km (USA),100km,122,34728,M,50,0 days 17:24:39,5.744
4287,11.12.2021,Hellgate 100 km (USA),100km,122,86158,M,52,0 days 17:25:59,5.736
4288,11.12.2021,Hellgate 100 km (USA),100km,122,39702,M,52,0 days 17:29:26,5.717
4289,11.12.2021,Hellgate 100 km (USA),100km,122,47416,M,26,0 days 17:29:38,5.716
4290,11.12.2021,Hellgate 100 km (USA),100km,122,1180,M,41,0 days 17:29:46,5.716
4291,11.12.2021,Hellgate 100 km (USA),100km,122,404655,M,51,0 days 17:32:13,5.702
4292,11.12.2021,Hellgate 100 km (USA),100km,122,149957,F,49,0 days 17:37:41,5.673
4293,11.12.2021,Hellgate 100 km (USA),100km,122,420937,M,42,0 days 17:39:14,5.664
4294,11.12.2021,Hellgate 100 km (USA),100km,122,464,M,61,0 days 17:39:14,5.664
4295,11.12.2021,Hellgate 100 km (USA),100km,122,118898,M,53,0 days 17:40:22,5.658
4296,11.12.2021,Hellgate 100 km (USA),100km,122,116072,M,59,0 days 17:44:30,5.636
4297,11.12.2021,Hellgate 100 km (USA),100km,122,54564,M,65,0 days 17:45:04,5.633
4298,11.12.2021,Hellgate 100 km (USA),100km,122,653459,F,41,0 days 17:52:33,5.594
4299,11.12.2021,Hellgate 100 km (USA),100km,122,360343,M,45,0 days 17:52:42,5.593
4300,11.12.2021,Hellgate 100 km (USA),100km,122,659920,M,51,0 days 17:53:09,5.591
4301,11.12.2021,Hellgate 100 km (USA),100km,122,47459,M,59,0 days 18:26:59,5.42
4302,11.12.2021,Saint Lucie Skeeter Skoot 100km Ultra Run (USA),100km,10,820759,M,37,0 days 11:30:47,8.686
4303,11.12.2021,Saint Lucie Skeeter Skoot 100km Ultra Run (USA),100km,10,888929,M,32,0 days 12:28:37,8.015
4304,11.12.2021,Saint Lucie Skeeter Skoot 100km Ultra Run (USA),100km,10,660638,M,33,0 days 13:18:57,7.51
4305,11.12.2021,Saint Lucie Skeeter Skoot 100km Ultra Run (USA),100km,10,374307,M,48,0 days 14:03:17,7.115
4306,11.12.2021,Saint Lucie Skeeter Skoot 100km Ultra Run (USA),100km,10,645309,F,52,0 days 14:09:41,7.061
4307,11.12.2021,Saint Lucie Skeeter Skoot 100km Ultra Run (USA),100km,10,811966,M,25,0 days 14:29:48,6.898
4308,11.12.2021,Saint Lucie Skeeter Skoot 100km Ultra Run (USA),100km,10,859447,M,29,0 days 14:39:46,6.82
4309,11.12.2021,Saint Lucie Skeeter Skoot 100km Ultra Run (USA),100km,10,286278,F,52,0 days 15:49:08,6.322
4310,11.12.2021,Saint Lucie Skeeter Skoot 100km Ultra Run (USA),100km,10,12529,F,38,0 days 15:54:50,6.284
